Review,Product,Review Text,Valence,Action,Object,Feature,Ability,Agent,Environment,0,Valence Checked,Action Checked,Feature Checked,Ability Checked,Agent Checked,Environment Checked,Object Checked,_merge
http://linked.aub.edu.lb/actionrec/Review/ee0ae264a7d4152f294c82afba2c8c36,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}",{'Good rig. Ez upgraded RAM and ssd. A little heavy and fans r loud but it runs well.'},positive,CarryAction,WorkTasks,Lightweight,CarryingAbility,Person,Home,,negative,CarryAction,Weight,CarryingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/61dc576097b5f9334719b4fd734aa66b,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}",{'Working smooth Good berttry lifeTake short time to get full charge'},positive,WorkAction,WorkTasks,Speed,WorkingAbility,Person,Universal,,positive,WorkAction,BatteryLife,WorkingAbility,Person,Universal,BatteryLife,both
http://linked.aub.edu.lb/actionrec/Review/b86600cb7758557419d155e87dbecc7e,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}",{'It^s fast and very easy to use love it! Has a decent amount of storage'},positive,UseAction,WorkTasks,SmoothMovement,UsingAbility,Person,Universal,,positive,UseAction,EaseOfUsing,UsingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/d11d5367e2aa9d91f0b62d4de2641804,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}","{'wonderful laptop.  at least play around, at least work in a 3D editor.  Fast normal screen.  Of the minuses: RAM 16 is not enough, the battery lasts for 4-4.5 hours of YouTube, the sound is slightly better than average.  Periodic crackling noises when listening with headphones, if I understand correctly, this is a problem with Intel drivers, can be solved by restarting the drivers.  So far I have only tracked one application causing this bug - an emulator in Android Studio.  (i use wires and wireless headphone).  The disadvantages are not significant, the graphics subsystem is excellent.  There is only one minus to the processor: it is hot, but the performance is excellent.  In general, this is such a mobile desktop...;) I am very pleased with the purchase.'}",positive,WorkAction,WorkTasks,Processor,WorkingAbility,Person,Universal,,positive,WorkAction,Processor,WorkingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/0a720c12a040f2dabe6774b804130aed,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}","{'Ive been playing starfield, new world and phasmaphobia on my new Asus predator i got about a month ago and ive sunk 100  hours into it alread and oh do I love it. The graphics are an immediate improvement to my hp omen i got a few years ago, the gaming experience is so smooth even mmo where theres a dense population little to no lag. 10/10'}",positive,GamesAction,Games,Speed,GamingAbility,Person,Universal,,positive,GamesAction,Speed,GamingAbility,Person,Universal,Games,both
http://linked.aub.edu.lb/actionrec/Review/cfceaca1349f4a73af732b4dbedcbf97,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}",{'Great laptop most games old and new work with Nvidia g sync so everything looks great and super smooth.  Even old games.  Im able to play the most up to date games no issues.   I have over 20 games installed.  But getting close to max to me is a problem.If i had to make a complaint Id say battery life and space not enough for modern games.   However if you have extended hard-drive and you leave the charger your good.    Another plus its great for school work.  Win win'},positive,PlayAction,Leisure,GraphicsProcessingUnit,PlayingAbility,Person,Home,,positive,PlayAction,GraphicsProcessingUnit,PlayingAbility,Person,Universal,Leisure,both
http://linked.aub.edu.lb/actionrec/Review/86d0066f988a8b249a5bd6bb26609065,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}","{'Very good product and excellent delivery service. The laptop is powerful with windows as a standard OS.  I purchased the laptop in an excellent price (amazing discount), about $1200. It has a powerful Intel CPU and a powerful Nvidia GPU. I use the laptop for the development of beta test machine learning models and statistical analysis. I am very satisfied. I believe that with an update of 32 GB ram and a new m2 SSD, the laptop it will satisfy all my needs for my work.'}",positive,DevelopAction,WorkTasks,Power,DevelopingAbility,Person,Universal,,positive,DevelopAction,Power,DevelopingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/374bf8594c958e2b9177c97e86296730,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}","{'This laptop is awesome! It""s really fast and the graphics are phenomenal. This is the first time I can play the Sims 4 with highest graphic setting without experiencing any type of lag.'}",positive,PlayAction,Leisure,GraphicsProcessingUnit,PlayingAbility,Person,Universal,,positive,PlayAction,GraphicsProcessingUnit,PlayingAbility,Person,Universal,Leisure,both
http://linked.aub.edu.lb/actionrec/Review/762045fb7a290db8407ea5c125e2f04d,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}","{'Best laptop under $1600, boasting an i7 13th gen CPU and the powerful RTX 4060 GPU. This combo ensures smooth multitasking and fantastic gaming performance. With a sleek design and vibrant display, it""s a great value for its price.'}",positive,PlayAction,Leisure,GraphicsProcessingUnit,PlayingAbility,Person,Universal,,positive,PlayAction,GraphicsProcessingUnit,PlayingAbility,Person,Universal,Leisure,both
http://linked.aub.edu.lb/actionrec/Review/12557f8cc474248568f223b78d25b20e,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}","{'I""m not sure if I received a faulty product but this was not a good buy, especially for the price.It routinely lags and crashes and at first it was bearable but it only got worse over time. I contacted support and updated everything (drivers, BIOS), completely reset the computer (which actually made the problem Worse). It""s not overheating, it simply randomly decides to hang and stop working. It crashes just running firefox so I can""t even try to play anything on it.I""ve found a bunch of people who have a similar issue but right now acer is refusing to give me a replacement unit. I""ve attached a picture of what it looks like when it crashes (i don""t even get a blue screen or an error message).'}",negative,WorkAction,WorkTasks,Processor,WorkingAbility,Person,Universal,,negative,WorkAction,Processor,WorkingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/83f10143e7516145336e62e06d7bc762,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}",{'Mouse pad mainly unresponsive most of the time. For the price games lag pretty hard on this laptop. Do not recommend at all.'},negative,WorkAction,WorkTasks,MousePad,WorkingAbility,Person,Universal,,negative,WorkAction,MousePad,WorkingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/9f2620676276679ffa052bcbda9ad6a9,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}","{'I bought this laptop for gaming and video editing purposes. As of now, it does the job pretty well. Most games run on Ultra settings'}",positive,EditAction,MediaObject,,EditingAbility,Person,Universal,,positive,EditAction,Applications,EditingAbility,Person,Universal,MediaObject,both
http://linked.aub.edu.lb/actionrec/Review/87808b87e4a2a4b3b7f2584945d661f2,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}",{'Love! So smooth and plays all my games! Not too heavy. Came with a case as well.'},positive,PlayAction,Leisure,GraphicsProcessingUnit,PlayingAbility,Person,Universal,,positive,PlayAction,GraphicsProcessingUnit,PlayingAbility,Person,Universal,Leisure,both
http://linked.aub.edu.lb/actionrec/Review/908eaa3fd8bf62046159bc3c0aed626e,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}","{'Nice screen in general , clearer than my old msi laptop screen. Nice specs to match with the i7 however minor issue with an odd screen flicker but seems to be ok now after updating a driver? though may need to uograde the ram for the machine which i plan to do to 32 gbs and add an extra ssd for more storage'}",positive,WorkAction,WorkTasks,ScreenQuality,WorkingAbility,Person,Universal,,positive,WorkAction,ScreenQuality,WorkingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/af3cc064713837e5375c01e8b76efe4f,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}","{'First of all, Battery life is short and the fan is very loud, that""s expected on a gaming laptop. The screen is good,  I can""t say anything about it. It""s a good price for its components. However, it""s only good when it can actually ""perform"". Lags and crashes always occur when gaming even when the laptop is plugged. The screen often freezes and the entire laptop is irresponsive sometimes. I am very disappointed.'}",negative,WorkAction,WorkTasks,BatteryLife,WorkingAbility,Person,Universal,,negative,WorkAction,BatteryLife,WorkingAbility,Person,Universal,Battery,both
http://linked.aub.edu.lb/actionrec/Review/6bccb8dad0145a003bd9f264fa02597e,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}","{'It is a great computer, i cam play whatever game i want full quality'}",positive,PlayAction,Leisure,GraphicsProcessingUnit,PlayingAbility,Person,Home,,positive,PlayAction,GraphicsProcessingUnit,PlayingAbility,Person,Home,Leisure,both
http://linked.aub.edu.lb/actionrec/Review/69f24857171e015228d44fc344b16f8f,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}",{'Good for gaming plugged in. Wish it had a longer battery life.'},negative,PlayAction,Leisure,BatteryLife,PlayingAbility,Person,Home,,negative,PlayAction,BatteryLife,PlayingAbility,Person,Home,BatteryLife,both
http://linked.aub.edu.lb/actionrec/Review/69f24857171e015228d44fc344b16f8f,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}",{'Good for gaming plugged in. Wish it had a longer battery life.'},negative,PlayAction,Leisure,BatteryLife,PlayingAbility,Person,Home,,negative,PlayAction,BatteryLife,PlayingAbility,Person,Home,Leisure,both
http://linked.aub.edu.lb/actionrec/Review/5160be1428a3fee9325969c425fcca27,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}","{'Very good laptop. Excellent display, speed but to short battery life:('}",negative,UseAction,WorkTasks,BatteryLife,UsingAbility,Person,Universal,,negative,UseAction,BatteryLife,UsingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/f71006662f0f278c3b2c2b1d05ffff50,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}","{'it is very quick to run games, my son very like it'}",positive,PlayAction,Leisure,,GamingAbility,Person,Universal,,positive,PlayAction,Speed,GamingAbility,Person,Universal,Leisure,both
http://linked.aub.edu.lb/actionrec/Review/dff0c74e9b9aadcfc4cb3075d97ab61b,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}",{'When on sale: this configuration is simply the best gaming laptop you can get. Latest i7 and a nvidia 4060 not bad. All games run supper smooth and stable. The 500 nits display gorgeous. The keybord lights beutiful. The only thing if you live in a hot weather a air mat could help drasticaly with the CPU temperature. This model come with liquid thermalpaste and the blades do a great job keeping the cpu under 76 withe gaming. Amazing laptop and is simply the best out of the bulk qith a real gaming chasis.'},positive,PlayAction,Leisure,Keyboard,PlayingAbility,Person,Universal,,positive,PlayAction,Keyboard,PlayingAbility,Person,Universal,Leisure,both
http://linked.aub.edu.lb/actionrec/Review/8a1f2c289da96b055ccec4e26b8f807f,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}","{'I can""t believe no one mentions this laptop for the C/P value in the Youtube review. For a laptop under $1,100 (with discounted to $1,049), this is a beast with fast/QHD beautiful display. I don""t care the battery life with this thing, this is a decent gaming desktop replacement with flexible portability. Great Job Acer!'}",positive,GameAction,Games,Processor,GamingAbility,Person,Universal,,positive,GameAction,Processor,GamingAbility,Person,Universal,Games,both
http://linked.aub.edu.lb/actionrec/Review/9edc31c654024053f525ee42ff14a43e,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}","{'When I first bought this laptop, I did have some issues that I had not experienced with my Acer Predator Helios 300: some games would crash, and/or not run properly for this level of hardware. I also had slight overheating issues. After Acer released updates to the BIOS, as well as Nvidia Driver updates, the issues I experienced did not occur anymore.Plays just about any game I have thrown at it, build quality seems great for Acer, and display is good enough for a mid-tier gaming laptop. I would""ve given 5 stars if not for the initial issues with the software/BIOS; but then again that can""t truly be attributed to the quality of this product.'}",positive,PlayAction,Leisure,GraphicsProcessingUnit,PlayingAbility,Person,Home,,positive,PlayAction,GraphicsProcessingUnit,PlayingAbility,Gamers,Universal,Leisure,both
http://linked.aub.edu.lb/actionrec/Review/b28b52c4c751393f813077d84103af8f,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}","{'I have had issues since I purchased it. One of the issues I""m having is with the PredatorSense software (that controls fans, overclocking, performance) freezes quite often. The biggest issue is the fact that it crashes while playing more intensive games. It was very rare at first, and I didnt play a whole lot when I first got it. When I got around to having more time, the crashes were more frequent and but by then I unfortunately had passed the Bestbuy return window. Now I have to deal with Acer directly. I""ve done a decent amount of diagnosing myself and with the help of others on the Acer forum, and it""s all but certain there is a hardware issue, likely cpu related.'}",negative,PlayAction,Leisure,Software,PlayingAbility,Person,Universal,,negative,PlayAction,Software,PlayingAbility,Gamers,Universal,Leisure,both
http://linked.aub.edu.lb/actionrec/Review/b2a772e4ab353a18aff758df38072f0b,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}",{'This laptonis great. Runs great for gaming. Downloads are fast even on slower connection and plenlt of connections. Maybe not worth 1600$ but i got on cyber monday for 1100 so def worth it.'},positive,DownLoadAction,Data,Speed,DownloadingAbility,Person,Universal,,positive,DownLoadAction,Speed,DownloadingAbility,Person,Universal,Data,both
http://linked.aub.edu.lb/actionrec/Review/96891b90711b9a4e69ddba3e3ade99dd,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}",{'Great laptop for the price. I will definitely need the ram upgrade in the future though.'},positive,WorkAction,WorkTasks,MemoryQuality,WorkingAbility,Person,Universal,,negative,WorkAction,MemoryQuality,WorkingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/a317f8949dfdd4ec1adb6e9cb1ef9c86,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}",{'Runs all my games smoothly and I love watching the light on the keyboard. The only complaint I have is a buzzing when they lights turn off on the keyboard but thats not a super big issue.'},negative,WorkAction,WorkTasks,LightBulb,WorkingAbility,Person,Universal,,negative,WorkAction,LightBulb,WorkingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/7ce36867f397b004064a859788be0b54,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}","{'Great for video editing. I upgraded to 64gb of ram and it runs with no problem. On sale, this is a great price to performance laptop. Battery life isn""t great, but its a gaming laptop. You""re buying for performance not battery life lol'}",positive,EditAction,MediaObject,GraphicsProcessingUnit,EditingAbility,Person,Home,,positive,EditAction,GraphicsProcessingUnit,EditingAbility,Person,Home,MediaObject,both
http://linked.aub.edu.lb/actionrec/Review/63926cb0cb992d6349ba96aa46b7a21c,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}","{'Good choice,, but I have issues with delivery and the services with best buy ..'}",negative,BuyAction,WorkTasks,Delivery,BillingAbility,Person,Universal,,negative,BuyAction,Delivery,BillingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/03a69bed6b08fa24356df4933410928f,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}",{'I think this laptop is amazing you will get amazing frames on any of your games and I mean amazing frames but the laptop starts to blue screen about a week after getting on it and starting to play on it. I will be in the middle of a game and the laptop will just blue screen. I^ve put a fps limit on my games and the blue screen problem still continues. I am going to return this laptop and I would not recommend to someone that wants to play video games atleast a couple hours a day'},negative,UseAction,WorkTasks,Processor,UsingAbility,Person,Universal,,negative,UseAction,Processor,UsingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/84369d9d9b1f2d459f4be80132286716,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}",{'Nice computer good deal at 1k on sale butbhad to return it as neednbigger backpacks to carry it around'},negative,CarryAction,Work,,CarryingAbility,Person,Universal,,positive,CarryAction,size,CarryingAbility,Person,Universal,Work,both
http://linked.aub.edu.lb/actionrec/Review/63f3100cce5dd0dd6f317d8af366e901,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}",{'This laptop suits well for the students who work and play games and watch movies in their laptops. The gaming experience was great and the display was so good particularly while watching movies like spider-man accross the spiderverse.'},positive,PlayAction,Leisure,GraphicsProcessingUnit,PlayingAbility,Student,Home,,positive,PlayAction,GraphicsProcessingUnit,PlayingAbility,Person,Universal,Leisure,both
http://linked.aub.edu.lb/actionrec/Review/fd5768dcebb4361bf5c8a9595251a264,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}","{'Does everything I wanted it to. Mainly playing escape from tarkov, and bend tech cad'}",positive,PlayAction,Leisure,,GamingAbility,Person,Universal,,positive,PlayAction,LaptopModel,GamingAbility,Person,Universal,Leisure,both
http://linked.aub.edu.lb/actionrec/Review/6896b266138318fc9b4589372b037766,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}",{'An Excellent purchase for a budget friendly gaming rig.'},positive,PlayAction,Leisure,GraphicsProcessingUnit,PlayingAbility,Person,Universal,,positive,PlayAction,GraphicsProcessingUnit,PlayingAbility,Gamers,Universal,Leisure,both
http://linked.aub.edu.lb/actionrec/Review/86ebdbf2477963d8ba20196faa44b142,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}","{'Es a bestie laptop, i am so happy brcause my new laptop it is a exelent machine, so fast and a god deal in black friday.'}",positive,WorkAction,WorkTasks,Speed,WorkingAbility,Person,Universal,,positive,WorkAction,Speed,WorkingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/e10ab9fa2a3189ccf79c6d6eff46cb62,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}","{'Great system, we use it for gaming and it does not disappoint! It has had a few glitches when it^s turned on but nothing major.'}",positive,PlayAction,Leisure,GraphicsProcessingUnit,PlayingAbility,Person,Home,,positive,PlayAction,GraphicsProcessingUnit,PlayingAbility,Person,Universal,Leisure,both
http://linked.aub.edu.lb/actionrec/Review/ee5f956b17aedff8ccdace1dfd7a2779,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}","{'The best laptop I ever have, it^s super fast and reliable laptop.'}",positive,UseAction,WorkTasks,Speed,UsingAbility,Person,Universal,,positive,UseAction,Reliability,UsingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/1e192e9b23d20c150fde294476709a54,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}","{'Great laptop for on the go gaming. Great battery life, good graphic and refresh rate'}",positive,PlayAction,Leisure,GraphicsProcessingUnit,PlayingAbility,Person,Universal,,positive,PlayAction,GraphicsProcessingUnit,PlayingAbility,Person,Universal,Leisure,both
http://linked.aub.edu.lb/actionrec/Review/18548e1219416153f1ee4cf3553d9a12,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}","{'Fast performance and clear display. It can handle large software""s.'}",positive,WorkAction,WorkTasks,Processor,WorkingAbility,Person,Universal,,positive,WorkAction,Processor,WorkingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/81f329be3b3d06cdfa762eb9368778ce,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}",{'Solid computer that can handle any game I thought at it with the graphics turned all the way up!'},positive,PlayAction,Leisure,GraphicsProcessingUnit,PlayingAbility,Person,Universal,,positive,PlayAction,GraphicsProcessingUnit,PlayingAbility,Person,Universal,Leisure,both
http://linked.aub.edu.lb/actionrec/Review/d1a3f1e0edd430141ac9233bd8ad0f3b,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}","{'great laptop for the money, using for gaming - cooling system is rather good'}",positive,PlayAction,Leisure,GraphicsProcessingUnit,PlayingAbility,Person,Universal,,positive,PlayAction,GraphicsProcessingUnit,PlayingAbility,Person,Universal,Leisure,both
http://linked.aub.edu.lb/actionrec/Review/a9774ae51b65ca9e9e1601f0a155787f,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}","{'Great laptop, good airflow, runs everything smoothly and looks good.'}",positive,RunAction,ProgramObject,,RunningAbility,Person,Universal,,positive,RunAction,OperatingSystem,RunningAbility,Person,Universal,ProgramObject,both
http://linked.aub.edu.lb/actionrec/Review/5b8359ad4ee66471435c2b49af9cc24a,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}","{'Pros:-One of the best specs for price out there-Powerful computer able to handle most modern games at 1440p.-Screen is big and very bright with very high resolution.-High end hx processor and decent gpu card.-sufficient cooling systemCons:-Noticed a little backlight bleeding after a few weeks of usage, not sure if the screen had it after receiving it. Didnt pay much attention to it- Built quality around the screen seems a bit cheap- Had to restart the computer twice using the power button because it froze, this could be a software issue or hardware, hard to tell.'}",positive,PlayAction,Leisure,ScreenResolution,PlayingAbility,Person,Universal,,positive,PlayAction,ScreenResolution,PlayingAbility,Person,Universal,Leisure,both
http://linked.aub.edu.lb/actionrec/Review/449002a59fafb1dafac4484e5e856162,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}","{'The gaming laptop is overall pretty good. Our son is happy with its performance. One small issue is that when playing online games unplugged, the laptop may experience choppy performance. We typically close all background programs, but this doesn""t resolve the issue unless it""s being charged. We purchased it on sale, but it seems the sale price aligns more with its performance level'}",positive,PlayAction,Leisure,Speed,GamingAbility,Person,Home,,positive,PlayAction,Speed,GamingAbility,Person,Home,Leisure,both
http://linked.aub.edu.lb/actionrec/Review/60e7714b7d7470d7fa73a6f6f013369e,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}",{'It is really high end gaming laptop. You can play anything with high quality.'},positive,PlayAction,Leisure,GraphicsProcessingUnit,PlayingAbility,Person,Home,,positive,PlayAction,GraphicsProcessingUnit,PlayingAbility,Person,Home,Leisure,both
http://linked.aub.edu.lb/actionrec/Review/d5416fa9ecfec2b4bc1046982674d065,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}",{'For the price it is defiantly a big win! Got it on sale and it has a lot of great features I was no expecting.'},positive,TeachAction,WorkTasks,,TeachingAbility,Person,Home,,positive,WorkAction,LaptopModel,UsingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/d804280b0c53f89b101045e0b5c7c27a,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}","{'I love this computer. The screen is awesome, it runs games very smoothly, and it doesnt get crazy hot like a lot of others. Some heat is to be expected, but the way the hear is routed out the back makes it much nicer when its on your lap. I use a lap desk a lot. And i love that it comes with neoprene sleeve.'}",positive,WorkAction,WorkTasks,Speakers,WorkingAbility,Person,Home,,positive,WorkAction,Design,WorkingAbility,Person,Home,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/9914dd9694bf5014a865eb97e862a5f1,"{'Acer - Predator Helios Neo 16"" WQXGA 165Hz IPS Gaming Laptop -  Intel i7-13700HX  GeForce RTX 4060 with 16GB DDR5  1TB SSD - Steel Gray'}",{'Excelent for gamers at a relative low cost.i will buy it again.'},positive,PlayAction,Leisure,GraphicsProcessingUnit,PlayingAbility,Person,Home,,positive,BuyAction,price,BuyingAbility,Person,Universal,Work,both
